language,sentence_id,token_id,head_id,dependent_id,intervener_id,dependency_relation,dependency_distance,direction,intervener_upos,head_upos,dependent_upos,arity,subtree_size,depth,modifies,complexity_score,efficiency_ratio,language_label,treebank,typology,family,region,condition,replicate,source_file,morphological_richness,head_form,dependent_form,intervener_form
telugu,221,3,4,1,3,subj,2,left,VERB,VERB,PRON,0,1,1,modifies_head,1.65,1.2121212121212122,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉండగూడదు,మీరు,చెప్పి
telugu,221,3,4,2,3,mod,1,left,VERB,VERB,ADV,0,1,1,modifies_head,1.65,0.6060606060606061,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉండగూడదు,అలా,చెప్పి
telugu,242,2,5,1,2,udep@tmod,3,left,NOUN,VERB,NOUN,0,1,1,modifies_head,1.6,1.875,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేరు,నిన్న,ఎంతమంది
telugu,242,3,5,1,3,udep@tmod,3,left,PRON,VERB,NOUN,0,1,2,neither,1.8499999999999999,1.6216216216216217,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేరు,నిన్న,మీ
telugu,242,4,5,1,4,udep@tmod,3,left,NOUN,VERB,NOUN,1,2,1,modifies_head,3.2,0.9375,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేరు,నిన్న,ఇంటికి
telugu,242,3,5,2,3,subj,2,left,PRON,VERB,NOUN,0,1,2,neither,1.8499999999999999,1.0810810810810811,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేరు,ఎంతమంది,మీ
telugu,242,4,5,2,4,subj,2,left,NOUN,VERB,NOUN,1,2,1,modifies_head,3.2,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేరు,ఎంతమంది,ఇంటికి
telugu,243,2,4,1,2,udep,2,left,DET,VERB,NOUN,0,1,2,neither,1.7999999999999998,1.1111111111111112,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉన్నాయి,గ్లేసులో,ఎన్ని
telugu,243,3,4,1,3,udep,2,left,NOUN,VERB,NOUN,1,2,1,modifies_head,3.2,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉన్నాయి,గ్లేసులో,నీళ్ళు
telugu,248,2,3,1,2,comp:obl,1,left,DET,VERB,PRON,0,1,1,modifies_head,1.4,0.7142857142857143,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఇస్తాను,మీకు,అన్ని
telugu,262,4,5,3,4,subj,1,left,ADV,VERB,NOUN,0,1,1,modifies_head,1.55,0.6451612903225806,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉంది,బొమ్మ,ఇక్కడ
telugu,279,2,4,1,2,comp:obj,2,left,NUM,VERB,PRON,0,1,2,neither,1.8499999999999999,1.0810810810810811,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,1,ఉన్నది,నాకు,ఒకే
telugu,279,3,4,1,3,comp:obj,2,left,NOUN,VERB,PRON,1,2,1,modifies_head,3.2,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉన్నది,నాకు,ఇల్లు
telugu,292,2,5,1,2,subj@nc,3,left,ADJ,VERB,NOUN,0,1,2,neither,1.95,1.5384615384615385,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,రూపాయికి,చేరెడు
telugu,292,3,5,1,3,subj@nc,3,left,NOUN,VERB,NOUN,1,2,1,modifies_head,3.2,0.9375,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,రూపాయికి,బియ్యం
telugu,292,4,5,1,4,subj@nc,3,left,VERB,VERB,NOUN,0,1,1,modifies_head,1.65,1.8181818181818183,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,రూపాయికి,రావటం
telugu,292,4,5,3,4,comp:obj,1,left,VERB,VERB,NOUN,0,1,1,modifies_head,1.65,0.6060606060606061,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,బియ్యం,రావటం
telugu,297,4,5,2,4,mod,1,left,PRON,VERB,VERB,0,1,1,modifies_head,1.45,0.6896551724137931,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఒప్పుకోరు,చెప్పనిదే,వాళ్ళు
telugu,300,3,4,2,3,mod,1,left,ADV,VERB,VERB,0,1,1,modifies_head,1.55,0.6451612903225806,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,పిలవండి,వచ్చేటప్పుడు,ఇటు
telugu,309,3,4,2,3,mod,1,left,ADV,VERB,VERB,0,1,1,modifies_head,1.55,0.6451612903225806,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉంటాను,వచ్చేసరికి,తయారుగా
telugu,322,4,7,3,4,subj,3,left,PRON,VERB,NOUN,0,1,2,neither,1.8499999999999999,1.6216216216216217,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉన్నాయి,బావులు,మా
telugu,322,5,7,3,5,subj,3,left,NOUN,VERB,NOUN,1,2,1,modifies_head,3.2,0.9375,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉన్నాయి,బావులు,ఊళ్ళో
telugu,322,6,7,3,6,subj,3,left,NUM,VERB,NOUN,0,1,2,modifies_dependent,1.8499999999999999,1.6216216216216217,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,1,ఉన్నాయి,బావులు,మూడు
telugu,322,6,7,5,6,udep,1,left,NUM,VERB,NOUN,0,1,2,neither,1.8499999999999999,0.5405405405405406,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,1,ఉన్నాయి,ఊళ్ళో,మూడు
telugu,322,4,3,6,4,mod,2,right,PRON,NOUN,NUM,0,1,2,neither,1.8499999999999999,1.0810810810810811,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,బావులు,మూడు,మా
telugu,322,5,3,6,5,mod,2,right,NOUN,NOUN,NUM,1,2,1,neither,3.2,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,బావులు,మూడు,ఊళ్ళో
telugu,324,2,3,1,2,subj,1,left,NOUN,VERB,PRON,0,1,4,modifies_head,2.8000000000000003,0.3571428571428571,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఇచ్చిన,నేను,డబ్బు
telugu,331,2,3,1,2,subj,1,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వస్తాను,నేను,రేపు
telugu,355,2,4,1,2,udep@tmod,2,left,PROPN,VERB,NOUN,0,1,2,modifies_head,1.95,1.0256410256410258,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఇచ్చింది,నిన్న,కమలకు
telugu,355,3,4,1,3,udep@tmod,2,left,NOUN,VERB,NOUN,0,1,2,modifies_head,2.0,1.0,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఇచ్చింది,నిన్న,పుస్తకం
telugu,355,3,4,2,3,comp:obj,1,left,NOUN,VERB,PROPN,0,1,2,modifies_head,2.0,0.5,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఇచ్చింది,కమలకు,పుస్తకం
telugu,361,5,6,3,5,mod@cond,1,left,PRON,VERB,SCONJ,0,1,1,modifies_head,1.45,0.6896551724137931,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,రాను,గాని,నేను
telugu,362,4,5,2,4,mod@cond,1,left,PRON,VERB,VERB,0,1,1,modifies_head,1.45,0.6896551724137931,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వినం,చదివితేగాని,మేము
telugu,367,2,3,1,2,subj,1,left,ADV,VERB,PRON,0,1,1,modifies_head,1.55,0.6451612903225806,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వెళ్ళేడు,వాడు,డబడబా
telugu,376,2,5,1,2,subj@nc,3,left,NOUN,VERB,PRON,1,2,2,neither,3.6,0.8333333333333333,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉంది,మాకు,పాట
telugu,376,3,5,1,3,subj@nc,3,left,NUM,VERB,PRON,0,1,3,neither,2.2500000000000004,1.333333333333333,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,1,ఉంది,మాకు,ఒకటి
telugu,376,4,5,1,4,subj@nc,3,left,VERB,VERB,PRON,1,3,1,modifies_head,3.8499999999999996,0.7792207792207793,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉంది,మాకు,వినాలని
telugu,376,3,4,2,3,comp:obj,1,left,NUM,VERB,NOUN,0,1,3,modifies_dependent,2.2500000000000004,0.44444444444444436,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,1,వినాలని,పాట,ఒకటి
telugu,383,2,4,1,2,subj,2,left,ADV,VERB,PRON,0,1,1,modifies_head,1.55,1.2903225806451613,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఎక్కుతుంది,వాడికి,అప్పుడప్పుడు
telugu,383,3,4,1,3,subj,2,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఎక్కుతుంది,వాడికి,పిచ్చి
telugu,383,3,4,2,3,mod,1,left,NOUN,VERB,ADV,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఎక్కుతుంది,అప్పుడప్పుడు,పిచ్చి
telugu,384,2,6,1,2,mod,4,left,PRON,VERB,ADV,0,1,1,modifies_head,1.45,2.7586206896551726,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తెలియదు,మొదటమొదట,నాకు
telugu,384,3,6,1,3,mod,4,left,PRON,VERB,ADV,0,1,2,neither,1.8499999999999999,2.1621621621621623,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తెలియదు,మొదటమొదట,ఆయన
telugu,384,4,6,1,4,mod,4,left,NOUN,VERB,ADV,1,2,1,modifies_head,3.2,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తెలియదు,మొదటమొదట,సంగతి
telugu,384,5,6,1,5,mod,4,left,ADV,VERB,ADV,0,1,1,modifies_head,1.55,2.5806451612903225,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తెలియదు,మొదటమొదట,బాగా
telugu,384,3,6,2,3,comp:obj,3,left,PRON,VERB,PRON,0,1,2,neither,1.8499999999999999,1.6216216216216217,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తెలియదు,నాకు,ఆయన
telugu,384,4,6,2,4,comp:obj,3,left,NOUN,VERB,PRON,1,2,1,modifies_head,3.2,0.9375,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తెలియదు,నాకు,సంగతి
telugu,384,5,6,2,5,comp:obj,3,left,ADV,VERB,PRON,0,1,1,modifies_head,1.55,1.9354838709677418,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తెలియదు,నాకు,బాగా
telugu,384,5,6,4,5,subj,1,left,ADV,VERB,NOUN,0,1,1,modifies_head,1.55,0.6451612903225806,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తెలియదు,సంగతి,బాగా
telugu,386,3,7,2,3,udep@tmod,4,left,NOUN,VERB,NOUN,0,1,2,neither,2.0,2.0,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,కొనేవాడు,నెలా,జీతం
telugu,386,4,7,2,4,udep@tmod,4,left,NOUN,VERB,NOUN,1,2,1,modifies_head,3.2,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,కొనేవాడు,నెలా,డబ్బులోనుంచి
telugu,386,5,7,2,5,udep@tmod,4,left,NOUN,VERB,NOUN,0,1,1,modifies_head,1.6,2.5,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,కొనేవాడు,నెలా,భార్యకు
telugu,386,6,7,2,6,udep@tmod,4,left,NOUN,VERB,NOUN,0,1,1,modifies_head,1.6,2.5,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,కొనేవాడు,నెలా,కాసులు
telugu,386,5,7,4,5,udep,2,left,NOUN,VERB,NOUN,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,కొనేవాడు,డబ్బులోనుంచి,భార్యకు
telugu,386,6,7,4,6,udep,2,left,NOUN,VERB,NOUN,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,కొనేవాడు,డబ్బులోనుంచి,కాసులు
telugu,386,6,7,5,6,comp:obl,1,left,NOUN,VERB,NOUN,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,కొనేవాడు,భార్యకు,కాసులు
telugu,388,2,4,1,2,mod,2,left,NOUN,VERB,ADV,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,పోతాం,ఊరూరా,ప్రదర్శనలు
telugu,388,3,4,1,3,mod,2,left,VERB,VERB,ADV,0,1,1,modifies_head,1.65,1.2121212121212122,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,పోతాం,ఊరూరా,ఇస్తూ
telugu,388,3,4,2,3,comp:obj,1,left,VERB,VERB,NOUN,0,1,1,modifies_head,1.65,0.6060606060606061,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,పోతాం,ప్రదర్శనలు,ఇస్తూ
telugu,391,2,3,1,2,subj,1,left,ADV,VERB,PRON,0,1,1,modifies_head,1.55,0.6451612903225806,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,నడవాలి,మీరు,మెల్లమెల్లగా
telugu,397,2,3,1,2,subj,1,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,అమ్ముకొన్నది,ఆమె,పండ్లు
telugu,411,3,5,2,3,subj,2,left,PRON,VERB,VERB,0,1,2,neither,1.8499999999999999,1.0810810810810811,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉన్నది,ఇచ్చినది,మీ
telugu,411,4,5,2,4,subj,2,left,NOUN,VERB,VERB,1,2,1,modifies_head,3.2,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉన్నది,ఇచ్చినది,చేతిలో
telugu,430,2,3,1,2,subj,1,left,ADV,VERB,PRON,0,1,1,modifies_head,1.55,0.6451612903225806,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఉంది,ఆమె,ఎలా
telugu,451,3,4,2,3,comp:obj,1,left,VERB,VERB,VERB,0,1,2,modifies_head,2.05,0.48780487804878053,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,చూడనట్లు,వెళ్ళిపోవటం,చూసీ
telugu,452,3,4,2,3,subj,1,left,VERB,VERB,NOUN,0,1,2,modifies_head,2.05,0.48780487804878053,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,అందటంతోటే,ఉత్తరం,అందీ
telugu,452,6,7,4,6,mod,1,left,NOUN,VERB,VERB,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,పంపేను,అందటంతోటే,జవాబు
telugu,486,2,4,1,2,subj,2,left,DET,VERB,PRON,0,1,2,neither,1.7999999999999998,1.1111111111111112,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,చెయ్యలేదు,వాడు,ఈ
telugu,486,3,4,1,3,subj,2,left,NOUN,VERB,PRON,1,2,1,modifies_head,3.2,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,చెయ్యలేదు,వాడు,పని
telugu,508,2,3,1,2,subj,1,left,PRON,NOUN,PRON,0,1,1,modifies_head,1.45,0.6896551724137931,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,పుస్తకం,అదే,నా
telugu,523,2,3,1,2,subj,1,left,ADV,VERB,PRON,0,1,1,modifies_head,1.55,0.6451612903225806,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,వచ్చేడే,ఆయన,అప్పుడే
telugu,540,2,4,1,2,comp:obl,2,left,VERB,VERB,PRON,0,1,2,neither,2.05,0.9756097560975611,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఇవ్వండి,నాకు,మాట్లాడే
telugu,540,3,4,1,3,comp:obl,2,left,NOUN,VERB,PRON,1,2,1,modifies_head,3.2,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఇవ్వండి,నాకు,అవకాశం
telugu,542,2,6,1,2,comp:obj,4,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,2.5,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,నాకు,నీలో
telugu,542,3,6,1,3,comp:obj,4,left,VERB,VERB,PRON,0,1,2,neither,2.05,1.9512195121951221,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,నాకు,బాగుపడే
telugu,542,4,6,1,4,comp:obj,4,left,NOUN,VERB,PRON,1,2,1,modifies_head,3.2,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,నాకు,లక్షణాలు
telugu,542,5,6,1,5,comp:obj,4,left,VERB,VERB,PRON,0,1,1,modifies_head,1.65,2.4242424242424243,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,నాకు,కనిపించడం
telugu,542,3,6,2,3,udep,3,left,VERB,VERB,NOUN,0,1,2,neither,2.05,1.4634146341463417,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,నీలో,బాగుపడే
telugu,542,4,6,2,4,udep,3,left,NOUN,VERB,NOUN,1,2,1,modifies_head,3.2,0.9375,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,నీలో,లక్షణాలు
telugu,542,5,6,2,5,udep,3,left,VERB,VERB,NOUN,0,1,1,modifies_head,1.65,1.8181818181818183,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,నీలో,కనిపించడం
telugu,542,5,6,4,5,subj,1,left,VERB,VERB,NOUN,0,1,1,modifies_head,1.65,0.6060606060606061,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,లక్షణాలు,కనిపించడం
telugu,575,2,4,1,2,subj,2,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,వాడు,ఇంటికి
telugu,575,3,4,1,3,subj,2,left,VERB,VERB,PRON,0,1,1,modifies_head,1.65,1.2121212121212122,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,వాడు,రా
telugu,575,3,4,2,3,udep,1,left,VERB,VERB,NOUN,0,1,1,modifies_head,1.65,0.6060606060606061,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,లేదు,ఇంటికి,రా
telugu,607,2,3,1,2,subj,1,left,NOUN,VERB,PROPN,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,కోసింది,కమల,పూలు
telugu,656,2,4,1,2,mod@tmod,2,left,NOUN,NOUN,NOUN,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,నెల,ఇప్పుడు,ఆమెకి
telugu,656,3,4,1,3,mod@tmod,2,left,ADJ,NOUN,NOUN,0,1,1,modifies_head,1.55,1.2903225806451613,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,నెల,ఇప్పుడు,ఎనిమిదో
telugu,656,3,4,2,3,subj@nc,1,left,ADJ,NOUN,NOUN,0,1,1,modifies_head,1.55,0.6451612903225806,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,నెల,ఆమెకి,ఎనిమిదో
telugu,658,2,3,1,2,subj,1,left,NOUN,VERB,PROPN,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,చేరతాడు,సుబ్బారావు,రేపు
telugu,664,2,4,1,2,subj,2,left,NOUN,VERB,PROPN,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తింటాడు,రామయ్య,ఇడ్లీలు
telugu,664,3,4,1,3,subj,2,left,NOUN,VERB,PROPN,0,1,1,modifies_head,1.6,1.25,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తింటాడు,రామయ్య,సాంబారుతో
telugu,664,3,4,2,3,comp:obj,1,left,NOUN,VERB,NOUN,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తింటాడు,ఇడ్లీలు,సాంబారుతో
telugu,677,2,3,1,2,subj,1,left,PRON,NOUN,PROPN,0,1,1,modifies_head,1.45,0.6896551724137931,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,మొదటివాడు,రాము,వాళ్ళలో
telugu,677,6,7,5,6,subj,1,left,NOUN,VERB,PRON,0,1,2,modifies_head,2.0,0.5,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,పిలిచేను,నేను,మొదటివాణ్ణి
telugu,677,5,3,7,5,parataxis,2,right,PRON,NOUN,VERB,0,1,2,modifies_dependent,1.8499999999999999,1.0810810810810811,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,మొదటివాడు,పిలిచేను,నేను
telugu,677,6,3,7,6,parataxis,2,right,NOUN,NOUN,VERB,0,1,2,modifies_dependent,2.0,1.0,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,మొదటివాడు,పిలిచేను,మొదటివాణ్ణి
telugu,685,2,3,1,2,subj,1,left,PRON,VERB,PRON,0,1,1,modifies_head,1.45,0.6896551724137931,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,తిట్టేడు,వాడు,నిన్ను
telugu,688,3,4,2,3,subj,1,left,NOUN,VERB,PRON,0,1,1,modifies_head,1.6,0.625,Telugu,SUD_Telugu-MTG,SOV,Dravidian,South Asia,real,0,te_mtg-sud-test.conllu,0,ఐంది,వాడికి,ఆకలి
